Ref,Val,Package,PosX,PosY,Rot,Side
"U2","~","LPTL21157AGBW2",123.880000,-61.450000,180.000000,bottom
"U3","~","LPTL21157AGBW2",86.380000,-61.450000,180.000000,bottom
"U4","~","LPTL21157AGBW2",86.380000,-114.050000,180.000000,bottom
"U5","~","LPTL21157AGBW2",123.880000,-114.050000,180.000000,bottom
